final_holder_id,tx_count,received_sum_ada,sent_sum_ada,received_sum_gens,sent_sum_gens,received_sum_milk,sent_sum_milk,received_sum_min,sent_sum_min,received_sum_wrt,sent_sum_wrt,received_sum_sundae,sent_sum_sundae,received_token_count,sent_token_count,gens_balance,milk_balance,min_balance,wrt_balance,sundae_balance,token_num,ada_balance,is_virtual,all_bech32_addresses,has_script_address
stake1u9npgw5c4eeg6ep8thgw2237wlx5lw5pw60h7twq9s2uq3cjq2jtg,1,6.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,6.0,False,['addr1q9g5wfnf63tvp0pe28ak2zpdxp7zp0jhgkeh5e3zt39fmwmxzsaf3tnj34jzwhwsu54rua7df7agza5l0ukuqtq4cprstzts09'],False
stake1u9npj9wv7dx7m2jy8c7d4lacz5axh9p4e0dkcy3vw64qnmqf3sl3d,35,9268.530963,6621.88476,256.993809,0.0,0.0,0.0,0.0,0.0,32682.99093,9014.374471,0.0,0.0,6,3,256.993809,0.0,0.0,23668.616459,0.0,4,2646.646203,False,['addr1q9ttgkyxfszcwygkcmy9k8vemuj4yur76383fvklajlz4dmxry2ueu6dak4yg03umtlms9f6dw2rtj7mdsfzca42p8kqay6hcz'],False
stake1u9npwuqu4q400u3f5al8t2v5mzsvclc8v3s2wcavd432tlq6ddrsx,1,2.699989,0.0,0.0,0.0,57.0,0.0,0.0,0.0,74.081058,0.0,0.0,0.0,3,0,0.0,57.0,0.0,74.081058,0.0,3,2.699989,False,['addr1qyzs29exmjztx2rna0xsr4ewswhndtc8q5pnkcnpsn3x34txzacpe2p27leznfm7wk5efk9qe3lswerq5a36cmtz5h7qnzdxnv'],False
stake1u9nrgy77j4wwdn6fhj662dg56wjz5er6w2ry75hsaqaxzxsgaz59d,23,1732.669443,1721.560345,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.0,4.0,0.0,32,26,0.0,0.0,0.0,1.5,4.0,28,11.109098,False,['addr1q809rc8mu2xua4wgeausthke2q00wryn5xt8s23vp58m9frxxsfaa92uum85n0945563f5ay9fj85u5xfaf0p6p6vydqw0c0v3'],False
stake1u9ns7mx2kqs8mrf9rjedyl9cg9eq9ssdmfwnsfzzwu3me9qy0c7jf,5,112.528374,110.558704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30617.486254,0.0,5,0,0.0,0.0,0.0,1.0,30617.486254,5,1.96967,False,['addr1q9p8vf8cgjnm0yvcgx5qr8ea84xz8lqk7pccsjjxnuhr09n8pakv4vpq0kxj289j6f7tsstjqtpqmkja8qjyyaerhj2ql4vwxt'],False
stake1u9nsjxuenvtrvzw5cdstp6kdw6emk3enyphxkfdygfhegeq5vvz45,2,7.14646,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,19,0,0.0,0.0,27.006476,6.507584,32.018878,19,7.14646,False,['addr1qxf7ks5mn4ejyuak8r68xxtjuvyx2aj4njy9a0y7s2ks3ft8pydenxckxcyafsmqkr4v6a4nhdrnxgrwdvj6gsn0j3jqk56u6e'],False
stake1u9nt28zuwntpz4nkz598est74e534qqmd860xerr9z6qjzc8rasum,1,6.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,6.0,False,['addr1qx22dlcr86kd9xeam78sya4zuy4mkyu7s27p9t3z590capnxk5w9caxkz9t8v9g20nqhatnfr2qpk6057djxx295py9s3kxcaf'],False
stake1u9nvflh7750rzzklev3sguw0vj8q6ug4d2kt9er9v02grzsl5nk7v,328,25247.491535,23590.52774,4.32253,0.0,0.0,0.0,61674.903874,61674.903874,24.03113,12.015565,352.808742,343.762364,84,83,4.32253,0.0,0.0,12.015565,9.046378,20,1656.963795,False,['addr1qy9sd33wn9llgl2jgzetlg6jz38zdspat04vfkgmvqhd7ztxcnl0aag7xy9dljerq3cu7eywp4c3264vktjx2c75sx9qg26cdq'],False
stake1u9nvw9f63ncv3gjvnxfhvtdenjet0aw3cd2sxqlqqu08jtcpuesne,103,4389.602763,4098.223774,0.0,0.0,700.0,700.0,0.0,0.0,1.0,0.0,1700.0,1700.0,83,38,0.0,0.0,0.0,1.0,0.0,73,291.378989,False,['addr1qx6n6lnzmupy6cpchz5c3zjpxdqvj6zdrm457mkh4z8p39txcu2n4r8sez3yexvnwckmn89jkl6ars64qvp7qpc70yhs8wezax'],False
stake1u9nw5ghtx90gys37jkm46gu8l8sawt09kgzewccw3hu9c3gljndya,138,15367.138324,15360.656084,0.0,0.0,0.0,0.0,0.0,0.0,67.3,66.3,0.0,0.0,87,85,0.0,0.0,0.0,1.0,0.0,12,6.48224,False,['addr1qxwqypm3ussv28quc26xherw9m5mey5qzt003std6pqugcmxag3wkv27sfpra9dht53c070p6uk7tvs9ja3sar0ct3zsd9myxx'],False
stake1u9nwstw4ax0np8f002fnjxk0x8704lsr7ku8d33um9sdrccxyzlvh,1439,248753.199279,248711.912789,1142.082694,1083.149475,0.0,0.0,0.0,0.0,120.3,111.8,0.0,0.0,319,315,58.933219,0.0,0.0,8.5,0.0,63,41.28649,False,['addr1q9mqcxh9pyw4uwx20rrwam5x9458wyq2v3h8609klyyqvnnxaqkat6vlxzwj775n8ydv7v0ultlq8adcwmrrektq683shav6up'],False
stake1u9nx0tf7lvh6msszdafmjegv6r3hw3ldkd8l2yxkdydefgcllm0u6,1152,97298.646027,97280.107287,0.0,0.0,0.0,0.0,0.0,0.0,9.6134,8.536725,220.0,200.0,316,316,0.0,0.0,0.0,1.076675,20.0,94,18.53874,False,['addr1qyyvhcy00adm4h738fpvlzzdzen4r4gfyvkt0hx56zpwmjtxv7kna7e04hpqym6nh9jse58rwar7mv6075gdv6gmjj3sn5pl9d'],False
stake1u9nxnlq2ykfp0cpx336mddn4lrg4rg56lzm4fss6c6qqevsj5l53q,11,794.890121,791.903291,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,10,10,0.0,0.0,0.0,3.0,0.0,10,2.98683,False,['addr1q8zq3gewv9ggf6zda7g7gps2f8z6l4m4wxyrv5q2jdd6wymxd87q5fvjzlszdrr4k6m8t7x32x3f479h2npp435qpjeqr9ugx4'],False
stake1u9nxv3e9uuw6lew3adfrtwm2dalsytxxmqmxcmffltj0klq84kpr4,80,25309.588995,25093.964924,0.0,0.0,0.0,0.0,0.0,0.0,167.000028,69.000009,772.735597,678.735597,24,11,0.0,0.0,0.0,98.00001900000001,94.0,23,215.62407100000001,False,"['addr1q9wye5m4k6ewhdh347cvmhfghrx7dzy3w7uxc5qe8uyuu5txverjteca4ljar66jxkak5mmlqgkvdkpkd3kjn7hyld7q2lzs2t', 'addr1qxcvg9f3gq2wtxe0g7pgesv8mefyurehz3evsasteueqdnmxverjteca4ljar66jxkak5mmlqgkvdkpkd3kjn7hyld7qksps5g']",False
stake1u9ny8c65f59qxzfts2ulvhx0aaclp86u056ata0gtgmz8msjxhsy9,451,22062.882157,21986.96332,0.0,0.0,0.0,0.0,3528.7447620000003,3236.774374,107.838108,105.841106,7911.1878,7732.565695,130,129,0.0,0.0,241.970388,1.997002,178.622105,108,75.918837,False,['addr1qyx2twfqn83u3tvmenmep2302yzdpr8ryg2lz0gfxj80pynxg034gng2qvyjhq4e7ewvlmm37z04clf46h67sk3ky0hqcpwaqk'],False
stake1u9nyl33cpa2uqnkd849prfa2067g3pyf5p6fqgyfy87f5lsvy626f,333,484149.829111,472390.694372,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.0,289.548778,0.0,58,45,0.0,0.0,0.0,20.0,289.548778,41,11759.134739,False,['addr1q80y4zu8udaj879phwm0rv57m247x2ma7mssmu8m0luv58nxflrrsr64cp8v6022zxn65l4u3zzgngr5jqsgjg0unflqg4q2kw'],False
stake1u9nync8ekueerg68nmh9gd3umll4l034znvkeuvv4a2w78qhjdvjn,1598,238215.590574,232807.481616,6901.142044,6421.881618,73872.0,73872.0,1295745.460683,1289587.4608399998,32864.624088,32835.90006,6412.370095,6392.290066,236,208,479.260426,0.0,6157.999843,28.724028,20.080029,133,5408.108958,False,['addr1qxgcgjd2apw7wfy23cqxf5djh7g8f7h7ezhsup5fwa40tpmxf8s0ndenjx3508hw2smrehllt7lr29xednccet65auwq3mgxzv'],False
stake1u9nyt8e9nkdrkhz9g8efuny6576xzmyrc5hkdsm4xng73mcnnxnez,2623,231067.913057,230950.381179,1148.816908,898.187681,407.0,407.0,821505.125746,821505.125712,46765.872376,44638.937829,111528.886602,110057.603433,706,704,250.629227,0.0,3.4e-05,2126.934547,1471.283169,479,117.531878,False,['addr1qyhn0c0dvalqgvaxhytqnlmp87zzuzsafmna8svqsp4l77txgk0jt8v68dwy2s0jnexf4fa5v9kg83f0vmph2dx3arhscr5jec'],False
stake1u9nyvewk2x0a4evdxghchkdaaxkz5y2yjja6q7rv6pcf4zcqupxv2,86,253.145022,68.22045,0.0,0.0,0.0,0.0,153.180079,153.180079,1.0,0.0,61.528869,61.528869,83,52,0.0,0.0,0.0,1.0,0.0,69,184.924572,False,['addr1q9ulxh6mmt6yerypzu3m96uyxfyqxsv5x804e0rtc2vnlqtxgejav5vlmtjc6v3030vmm6dv9gg5f99m5puxe5rsn29s0hlcgp'],False
stake1u9nz2kfhuewpwr0vavzhty2x5yxzmjl39ykpde4esyc9gcszwq6mk,1,6.570868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,1195.35559,0.0,34,0,0.0,0.0,0.0,3.8,1195.35559,34,6.570868,False,['addr1qysnadtrdea4lc0uq73qkdv4ylfpft3kuj8yc8fpqflr05rxy4vn0ejuzux7e6c9wkg5dggv9h9lz2fvzmntnqfs233q6fyn0t'],False
stake1u9nzgaetpp6f3204e2clper96v3dqzpkx0833qvjxgf7yeg5auncg,903,1088382.039636,1082177.972835,644.0842,623.956,0.0,0.0,52199.353741,52199.353741,21350.687386,21311.936927,2620.624249,2620.624249,192,192,20.1282,0.0,0.0,38.750459,0.0,28,6204.066801,False,['addr1q8vgw0vemzavv2xtnxntljt7p37p25egd49x9tkaap6n2jmxy3mjkzr5nz5ltj437rjxt5ez6qyrvv70rzqeyvsnufjsflh6ns'],False
stake1u9nzhcpmgx2c93dxys5esfz2xl7czawjw4uscjttjtsusugsp86zf,4466,8137164.825944,8128229.394498,40695.33164,40695.33164,64.0,64.0,60860.0,60860.0,303.5,300.5,0.0,0.0,1004,998,0.0,0.0,0.0,3.0,0.0,45,8935.431446,False,['addr1qyrtm6cwfhp49zl5xtuh8msfngvmsl44yq0l54myepe99ntx90srksv4stz6vfpfnqjy5dlas96ayatep3ykhyhpepcsllma8x'],False
stake1u9p07hwpckk0mtk7x4fa49ax3lwhldqcvavyq0j4y84yz0sxzg6xq,2027,427769.795807,427631.648534,0.0,0.0,1551.0,1551.0,67685.63515100001,67685.63515100001,169.0,168.0,19598.376055,19514.10818,478,478,0.0,0.0,0.0,1.0,84.267875,315,138.147273,False,['addr1qxncvxen22wmvh75nkwwhu8hfm98xt22sk6jtzlx88c5k2jzlawur3dvlkhdud2nm2t6dr7a076pse6cgql92g02gylqqz0tle'],False
stake1u9p08glzfhg9m3lcqpgfaej74500uurm3rggg5c3p6vjslcu8mtwe,134,1409.732934,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5154,0.0,56.559385,0.0,50,0,0.0,0.0,0.0,71.5154,56.559385,50,403.732934,False,['addr1q8hafkmgkzax0t44p3ktcy3ahmpur7h64kvvqgue4wpa9ujz7w37ynwsthrlsqzsnmn9atg7lec8hzxss3f3zr5e9pls2s6gz3'],False
stake1u9p0gxw79zrnlc24csak4hv7dk8eh4ytuplazaykgnr79tqwm75zd,1,32.900888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,0,0.0,0.0,0.0,1.0,0.0,21,32.900888,False,['addr1q8efk3kry0lswurwgumwdg5mmt99xkv5w5vm4qunlyvfd6jz7svau2y88ls4t3pmdtweumv0n02ghcrl696fv3x8u2kqns5e4l'],False
stake1u9p0r3fzxg5q54ss785jpnh5hhdrcf0lrsc6n9cwyn2a36q55jwkn,153,23808.031458,23798.960513,977.419422,977.419422,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,48,48,0.0,0.0,0.0,1.0,0.0,25,9.070945,False,['addr1qyvclmtwuvj90e5edrnlz76dtu8vlwewhchh3ttkxpzfv52z78zjyv3gpftppu0fyr80f0w68sjl78p34xtsufx4mr5qdrgvk8'],False
stake1u9p0uaz5xf6lz5tzwsv8ch2ud6s9033cmyfwx8r796ry4mg3dx7mr,19,4618.003513,3376.773546,0.0,0.0,0.0,0.0,0.0,0.0,5.065399,0.0,0.0,0.0,6,3,0.0,0.0,0.0,5.065399,0.0,4,1241.229967,False,['addr1q9nzjd6h6ef732fjateaev4jddv9zlekc3ukc4a0u8qx3m2zle69gvn479gkyaqc03w4cm4q2lrr3kgjuvw8ut5xftkstsrayt'],False
stake1u9p0xy5z5fx3s8x2zha4aa3lpxqjpx3cprnex6nrt9f04mcqg4jz3,10255,5631107.897589,5631083.982881,0.0,0.0,0.0,0.0,516675.532239,516636.915667,16221.100584,16220.100584,33935.050261,33927.050261,212,212,0.0,0.0,38.616572,1.0,8.0,51,23.914708,False,['addr1q89tp2wtn0sasyu4cepje9teksqsl468ljyzydky5arvrezz7vfg9gjdrqwv590mtmmr7zvpyzdrsz88jd4xxk2jlthsuumhxm'],False
stake1u9p236s3a24crrz274me9zh2vskn0mak3pq3anzypm5drrs5sfzr3,1540,442050.220907,420946.586111,0.0,0.0,22.0,21.0,117590.37317,117590.37317,22.0,21.0,817.42773,790.180139,375,371,0.0,1.0,0.0,1.0,27.247591,108,21103.634796,False,['addr1qy0ur35vq8w9wpce23yx63ey0dzu090qlh6cy2k9a93a2u6z4r4pr64tsxxy4athj29w5epdxlhmdzzprmxygrhg6x8q8xn7wj'],False
stake1u9p24yrmx34jv4fwsxwxdmnutyst83fcxq8a3j2lsytts4guy9elt,32,2713.337844,2560.089512,0.0,0.0,0.0,0.0,7168.147052,5376.110289,215.601945,172.481556,24352.81667,19482.253336,9,4,0.0,0.0,1792.036763,43.120389,4870.563334,8,153.248332,False,['addr1q9775twz8myhghp5r6p8u05l3nw64f6numwtez5fkunnkf2z42g8kdrtye2jaqvuvmh8ckfqk0znsvq0mry4lqgkhp2spdtm88'],False
stake1u9p2gez0mcf9gwm8zqwj59qtjd4y9tx9dpjv27y2es54pqcjyu4ya,255,52898.520045,52706.172282,0.0,0.0,0.0,0.0,84465.84706300001,79218.779348,2478.55643,1615.777941,284971.322617,284971.322617,49,39,0.0,0.0,5247.067715,862.778489,0.0,28,192.347763,False,['addr1qyhxsjpdqh9c0vxhaw8r3duggsd778xgv3n3n7a44gh5y9jz53jylhsj2sakwyqa9g2qhym2g2kv26ryc4ug4npf2zps80y9tz'],False
stake1u9p2hc4gt3a7cgff8tsta0smakx4xl9gnask0rmcdt32yqqg0tt5p,301,212081.191326,211762.228406,0.0,0.0,1060.0,1060.0,69491.37986300001,58966.27529,47.988143,46.212111,4649.567995,4649.567995,56,55,0.0,0.0,10525.104573,1.776032,0.0,32,318.96292,False,['addr1qye0pswtpjzju6hrwtlr2qyn4qf9mvw808ntrg74xxc327jz4032shrmassjjwhqh6lphmvd2d7238mpv78hs6hz5gqqjt2hxw'],False
stake1u9p2krz8uvg9d7wrndm8nct3ya820s0ewcf5qz4qzaxca2c0gv3p0,112,6558.11858,6549.828189,0.0,0.0,0.0,0.0,0.0,0.0,97.92871,88.935839,0.0,0.0,39,38,0.0,0.0,0.0,8.992871,0.0,29,8.290391,False,['addr1q92p2pjcacdthgyuyx7gm2sd43q6sc8c9cparuvewxtfg26z4vxy0ccs2muu8xmk08shzf6w5lqljasngq92q96d364srnslyz'],False
stake1u9p2kxehqq342vlaec5m899ew84fsrra3tutgpqydfcde2cqqwvpc,4,472.750548,207.861736,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.160022,0.080011,102,20,0.0,0.0,0.0,8.5,0.080011,82,264.88881200000003,False,"['addr1qxezytgz9ay7t6jtzpce2hczsxw3yjganc6lf7w6pdf0w3jz4vdnwqpr25elmn3fkw2tju02nqx8mzhckszqg6nsmj4sxkz6zj', 'addr1q9n2sdjcr4ct4m49xz8y0pcwmkfv72th0g3hpcna3jmxr0zz4vdnwqpr25elmn3fkw2tju02nqx8mzhckszqg6nsmj4sjz6t6x']",False
stake1u9p2lxtw6kaguacgkzlcrudtr3aun4esdhyeuw32c3wu9wg9603yk,1,10.850329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.488673,0.0,75.958482,0.0,44,0,0.0,0.0,0.0,7.488673,75.958482,44,10.850329,False,['addr1qx5qahav0m7sm2xxvy8l4sj79tfgvdtudpv50etxuvhpsn6z47vka4d63ems3v9ls8c6k8rme8tnqmwfncaz43zac2us3jeg4d'],False
stake1u9p2vs7h5kn32x88v4yqmpfngjxhylg4yxtlp9h0te2sm3sr7txnp,976,790122.397668,789363.943177,0.0,0.0,0.0,0.0,80481.305822,80481.305822,75.777452,0.0,18735.357449,18735.357449,1004,979,0.0,0.0,0.0,75.777452,0.0,752,758.454491,False,['addr1qyrcpmpn9a9dl747ylg6zlnt9gddpspze3uwe677vn2t83jz5epa0fd8z5vwwe2gpkznx3ydwf732gvh7ztw7hj4phrqscxjhf'],False
stake1u9p34a6cqhf4j7l6cywfjns6tqfsstvqel5jpkyay4uptugeggapx,50,41047.140831,41023.363846,0.0,0.0,0.0,0.0,17068.408216,17068.408216,491.679588,327.786392,0.0,0.0,59,52,0.0,0.0,0.0,163.893196,0.0,52,23.776985,False,['addr1q9a9wzwt0dn6jnf9s9sjczv0gdt086htvtzrhtckhjjfzhjrrtm4spwnt9al4sgun98p5kqnpqkcpnlfyrvf6ftczhcsx2rde9'],False
stake1u9p38emf2yzjjyvpnqzy3apht7x9gde5vf6dc344lyfvvysame64y,14,271.892152,269.176299,0.0,0.0,0.0,0.0,919.50646,919.505168,243.075633,162.050422,0.0,0.0,4,4,0.0,0.0,0.001292,81.025211,0.0,4,2.715853,False,['addr1qy70x935epfr562z5nzfz88sz84wm8h0uznq9tsy5xmfun6rz0nkj5g99ygcrxqyfr6rwhuv2smngcn5m3rtt7gjccfq6a5xyv'],False
stake1u9p3wsc5wrjfyg5x80p8cqf0xc988quqacedlmql4k4ltwgf6xhhd,65,3803.815826,3675.718537,0.0,0.0,0.0,0.0,0.0,0.0,1495.388882,1194.444438,0.0,0.0,16,14,0.0,0.0,0.0,300.944444,0.0,8,128.097289,False,['addr1q8ea86vpxylt2zmq5jku44wzv54gyvatyhjml5yr0ja9642rzap3gu8yjg3gvw7z0sqj7ds2wwpcpm3jmlkpltdt7kuswe0cal'],False
stake1u9p40pghjwe4p87kwplr2ejfgl9yfluwg7kuj6wtyy8jxhqsd3yys,641,69219.359209,69079.730275,0.0,0.0,0.0,0.0,41494.627002,37997.15041,4897.43992,2679.424275,21246.229706,2254.345056,213,191,0.0,0.0,3497.476592,2218.015645,18991.88465,199,139.628934,False,['addr1qxxyf8egrhnmx6r5ugkpzkecyatk3yeewrt52anupk56f76r27z30yan2z0avur7x4nyj372gnlcu3ade95ukgg0ydwqlul3gs'],False
stake1u9p40vry7l6lyazhxg3umhsx70ph7hcqkhy6j4vqptg0q6q0dc3yw,470,67676.037758,66534.602268,3707.540352,3525.19408,0.0,0.0,17712.086701,17131.094612,1217.746636,1173.730878,51877.746345,49422.562551,276,249,182.346272,0.0,580.992089,44.015758,2455.183794,232,1141.43549,False,['addr1q94ughxpcl8tvpvr3mqg5l65n4tv4y2jwvyhj00lxa0ct42r27cxfal47f69wv3reh0qdu7r0a0spdwf492cqzks7p5qk6d4zf'],False
stake1u9p57z8apqcrrpldrduwyccf6c3557ltthehaqh63rrfg0gtv7l72,3,13.85234,0.0,0.0,0.0,0.0,0.0,8.322758,0.0,2.7,0.0,0.0,0.0,60,0,0.0,0.0,8.322758,2.7,0.0,60,13.85234,False,['addr1q9sr9zkd3p57qhc5rr4m47mme5yhnztzuaxk8r268cjsh96rfuy06zpsxxr76xmcuf3sn43rffa7kh0n06p04zxxjs7ss6pvuz'],False
stake1u9p5e5sjv4wsqcwg0qs2rpgrqh6h2a8kudgt3tnpscmc3cg2kwcev,67,5255.833308,5246.895097,0.0,0.0,0.0,0.0,0.0,0.0,10517.824814,9410.395186,0.0,0.0,10,10,0.0,0.0,0.0,1107.429628,0.0,8,8.938211,False,['addr1qxlvgg2rg8n4uajuu0p3k4zjxqyqt6mqwcn3yh72v90aw92rfnfpye2aqpsus7pq5xzsxp04w460dc6shzhxrp3h3rssl8k6tn'],False
stake1u9p62t76nltj9pnkhktcrq3asx3848mfxdcspt6ku9qvhrqn0uzmt,583,74871.413658,74594.762594,0.0,0.0,0.0,0.0,130198.115503,125385.246387,37296.437351,32871.807944,148310.915288,143363.014769,224,222,0.0,0.0,4812.869116,4424.629407,4947.900519,26,276.651064,False,['addr1q99zsq69av37uksmez3ar5l0j2j28ukd76ssp9vkj7jqy96r55ha487hy2r8d0vhsxprmqdz020kjvm3qzh4dc2qewxqt4gvde'],False
stake1u9p64y795st2uscjx80234m3khqxwy3zejadfn8lpju8wrs72m67f,87,757.056919,481.582756,0.0,0.0,0.0,0.0,0.0,0.0,7.524372,1.0,0.0,0.0,144,66,0.0,0.0,0.0,6.524372,0.0,122,275.474163,False,"['addr1q8uqukh2hgatzdy7nfses4k2hgctepma6qv8w6mr025gthjr42futfqk4ep3yvw74rthrdwqvufz9n966nx07r9cwu8qw46zhm', 'addr1qy26ur29vvpnj3rkxzjl5nafwnfze4wdgw63uqh3064pkwzr42futfqk4ep3yvw74rthrdwqvufz9n966nx07r9cwu8q63jagh']",False
stake1u9p6amu8qq3lvwxer6huq02sy6kln43z44gtmmk07m92xkqahlfah,127,25659.460109,23302.833193,0.0,0.0,0.0,0.0,5253.259318,5253.259318,80.0,48.0,12.889131,0.0,47,43,0.0,0.0,0.0,32.0,12.889131,37,2356.626916,False,['addr1q8gmfgh8x0rx8qhncc9l0fpcqw6hu3xq0400apal33qctmjr4mhcwqpr7cudj840cq74qf4dl8tz9t2shhhvlak25dvq9727tp'],False
stake1u9p6e0pa9cuwuxxgnj7t4phjx7w0865hxtq7zz3q9tw64kgp5k2rj,113,27974.977528,27967.158562,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,10451.12078,8360.896624,88,88,0.0,0.0,0.0,1.0,2090.224156,61,7.818966,False,['addr1q8tjfxqqagq3fegrkugxkgca98aj4kw6azrldjcynmh99z6r4j7r6t3cacvv389uh2r0yduu704fwvkpuy9zq2ka4tvsqn7rmf'],False
stake1u9p6jj9a69xws75965tjgq378a6w7kzspf6wzagxzn3s76cwqrjx8,281,99661.653276,99533.796787,0.0,0.0,0.0,0.0,80141.315788,70138.583194,59.611826,29.805913,300.507902,300.507902,37,33,0.0,0.0,10002.732594,29.805913,0.0,18,127.856489,False,['addr1qyngc3aaprqtl4na2rcktfdpc4a4ezwwlye7fkpswku56yzr49ytm52vapagt4ghyspru0m5aav9qzn5u96sv98rpa4sv8pe5d'],False
stake1u9p6tfla05q8r9xftz9j9yjenttafn3f32tfarm9f60u8xqd7zhd2,8,496.271212,493.150772,0.0,0.0,0.0,0.0,0.0,0.0,14.999997,9.999998,14.912568,9.941712,11,11,0.0,0.0,0.0,4.999999,4.970856,11,3.12044,False,['addr1q8ddj46dnv5fy6t4lasqtzcevaf845gj9dljqachjtkasm6r5knl6lgqwx2vjkyty2f9nxkh6n8znz5kn68k2n5lcwvqm5ztjj'],False
stake1u9p6udc0t0lwmlt6nr5rcwvh2g0dgvhwa684u4m38u0ucdg764y79,359,51045.822491,46376.894865,0.0,0.0,0.0,0.0,1880.854156,711.556632,74.263913,0.0,239.961799,82.917198,108,58,0.0,0.0,1169.297524,74.263913,157.044601,92,4668.927626,False,['addr1qykyn6gtxd8jn2jmlxp4ny3ms2gx8ua7dljw2rend9xvh2jr4cms7kl7ah7h4x8g8suew5s76sewam50tethz0cles6s2qe076'],False
stake1u9p788f9jxxyxr2tvqhhvcs3rkzcxqu5cml8rc2e8azndaqnnwazk,182,548.45883,462.73293,0.0,0.0,0.0,0.0,0.1,0.0,714.947298,684.947324,46.0,0.0,53,40,0.0,0.0,0.1,29.999974,46.0,28,85.7259,False,['addr1q8eq4u9kj8qvwhhxevk3sthctrx38v78shrygzk80ujkv06ruwwjtyvvgvx5kcp0we3pz8v9svpef3h7w8s4j069xm6qp3j80s'],False
stake1u9p7kwjysjzjgun00skn9n5ngkps38fa8dm9sue9e0r6zwcsnyute,852,219828.231523,219723.819737,0.0,0.0,720.0,720.0,412624.776741,412624.776741,256077.444504,255910.229196,23380.22784,23380.22784,35,35,0.0,0.0,0.0,167.215308,0.0,6,104.411786,False,['addr1q8zu3zzqer2u8qyw37zrnf65wz40t28pwd48974ur545yr2ravayfpy9y3ex7lpdxt8fx3vrpzwn6wmktpejtj785yas80r0zs'],False
stake1u9p856nmhv82flrgkdanxq8tkspy5ywzyl04wvs4v6r52jgu5zqwt,20,8418.459812,8287.793369,0.0,0.0,0.0,0.0,362.549204,0.0,48.314326,0.0,0.0,0.0,8,6,0.0,0.0,362.549204,48.314326,0.0,2,130.666443,False,['addr1qxrn2cc7up7vu2d46qjnqngauzcshzuc9vhact2yaslkd4zz0f48hwcw5n7x3vmmxvqwhdqzfgguyf7l2uep2e58g4ysq3xz2j'],False
stake1u9p85qf6njwyyt6pr93ajtqklvtmuk5q8twaxaunnv9y9rsu2sccr,1,6.0,0.0,0.0,0.0,0.0,0.0,27.006476,0.0,6.507584,0.0,32.018878,0.0,18,0,0.0,0.0,27.006476,6.507584,32.018878,18,6.0,False,['addr1q9jnk5pztx972y5c74njcpz0kwalckfp599mf9r7qvd29d2z0gqn48yuggh5zxtrmykpd7chhedgqwka6dme8xc2g28q9ufu2r'],False
stake1u9p88wn2shq2f25swsrh54nm4lhrq47mhufxduqsg4vt62sfkgqwd,1,1.37928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,150.0,0.0,1,1.37928,False,['addr1q9dqchz5eqx7ufqxtw608ur7faufch9lccjk8nvpda2w6nzzwwax4pwq5j4fqaq80ft8htlwxptah0cjvmcpq32ch54q5fkhma'],False
stake1u9p8czmksxu2ha5ps7hlc0u69fp7tpqag86qsehf2w60nushxvvg6,555,1153683.156986,1152023.760723,1369.737,1141.4475,0.0,0.0,10176.569839,9314.706004,58.189142,42.459428,6351.17589,6139.470027,327,299,228.2895,0.0,861.863835,15.729714,211.705863,282,1659.396263,False,['addr1qxyxtacvgmm0t9f7f0gr3amm4hr6rdmg9ujf789y986z936z0s9hdqdc40mgrpa0lsle52jrukzp6s05ppnwj5a5l8eqrj2jq9'],False
stake1u9p8j4arv3uhhqkqxck87dh79smfgsnxh4zwql6lxcmq4fqcje4rf,76,72259.563424,6619.400984,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,754.287522,0.0,31,12,0.0,0.0,0.0,5.0,754.287522,27,65640.16244,False,['addr1q8yc7rcek0c28kkydna4sjtt257e4gazgcf0h04m6jewywzz09t6xere0wpvqd3v0um0utpkj3pxd02yupl47d3kp2jqsxt906'],False
