bech32_address,tx_count,received_sum_ada,sent_sum_ada,received_sum_gens,sent_sum_gens,received_sum_milk,sent_sum_milk,received_sum_min,sent_sum_min,received_sum_wrt,sent_sum_wrt,received_sum_sundae,sent_sum_sundae,received_token_count,sent_token_count,hex_address,gens_balance,milk_balance,min_balance,wrt_balance,sundae_balance,token_num,ada_balance
addr1q9uxskj03act3sj26yah5fphgypg0z8fkth46xc2mkv8fz7ym5f6sw4m26tyn5vzmhhmjzgmuuf8hxwt4y6ctwawahpqqum069,225,12176.556025,12165.248058,0.0,0.0,7.0,7.0,256.082766,243.848256,13.688648,11.24054,122.977955,122.977955,55,55,0178685a4f8f70b8c24ad13b7a243741028788e9b2ef5d1b0add98748bc4dd13a83abb569649d182ddefb9091be7127b99cba93585bbaeedc2,0.0,0.0,12.23451,2.448108,0.0,37,11.307967
addr1qy73q4kwrrn93e92ft6n7y9tmquu5g37dlqc5m7cm9j6eemplks3lm4727hfrg94u3suuspnndkqwp56jn4s9pmj9hasq9m7z5,32,845.2834,835.164291,0.0,0.0,0.0,0.0,0.0,0.0,12.23258,9.786064,0.0,0.0,18,16,013d1056ce18e658e4aa4af53f10abd839ca223e6fc18a6fd8d965ace761fda11feebe57ae91a0b5e461ce40339b6c07069a94eb0287722dfb,0.0,0.0,0.0,2.446516,0.0,17,10.119109
addr1qx7h8y9xj4s6gm6r2rwasekx6dmaxwwuydlf4k3uuq9wptecudcpt3dwsex6560nzud3cwmjeapqgw2gdwpr6rh8hxtsgeepr8,153,3798.472873,3770.372622,0.0,0.0,0.0,0.0,2051.183605,1973.034294,2.440915,0.0,45.335052,43.17624,40,36,01bd7390a69561a46f4350ddd866c6d377d339dc237e9ada3ce00ae0af38e37015c5ae864daa69f3171b1c3b72cf420439486b823d0ee7b997,0.0,0.0,78.149311,2.440915,2.158812,25,28.100251
addr1qxs0k7tkd39lj6ch0yzd46rqfhjdmlvjth4slxr8zujh8u52vug6m5l3q95t6ske8zut3yuq5jw93304sl3hxvv6cn4sgls8tu,93,5405.232149,5387.6574,0.0,0.0,30.0,20.0,0.0,0.0,67.960592,65.533428,0.0,0.0,21,21,01a0fb79766c4bf96b177904dae8604de4ddfd925deb0f9867172573f28a6711add3f10168bd42d938b8b89380a49c58c5f587e373319ac4eb,0.0,10.0,0.0,2.427164,0.0,11,17.574749
addr1qx6aflkngw580kl72r8n84p5falgtpam0sq2l8xw028rk829ycjdn0ryymla2esl05v6tcdt5nmryu56q7gpy4f39cysj9yssz,284,71121.615399,71095.735528,220.0,220.0,0.0,0.0,0.0,0.0,1130.045637,1127.627601,17.0,0.0,115,112,01b5d4fed343a877dbfe50cf33d4344f7e8587bb7c00af9cce7a8e3b1d452624d9bc6426ffd5661f7d19a5e1aba4f632729a07901255312e09,0.0,0.0,0.0,2.418036,17.0,11,25.879871
addr1qy7r30xjtnq2qt3p9z7k48cm27ewckw564zzpn4rr3lnzm00a2t0yquhd7k9s0awkq5alkp442lgrt5w2vsvycvhhxwqkk9yae,648,81301.636325,81289.348115,102.77242,102.77242,0.0,0.0,695933.228876,695933.228876,112.934044,110.531192,156813.249086,156813.249086,157,157,013c38bcd25cc0a02e2128bd6a9f1b57b2ec59d4d54420cea31c7f316defea96f203976fac583faeb029dfd835aabe81ae8e5320c26197b99c,0.0,0.0,0.0,2.402852,0.0,35,12.28821
addr1q8qtxgtjph0vdgp4alq5y4z59z5g6w5x8ny9xhrmhcg5r5mmr9u25j250ejqk9lfg07cteewph2nhgwqf6lucy9muupsn4f3jr,1,12.11559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,48,0,01c0b321720ddec6a035efc142545428a88d3a863cc8535c7bbe1141d37b1978aa49547e640b17e943fd85e72e0dd53ba1c04ebfcc10bbe703,0.0,0.0,0.0,2.4,0.0,48,12.11559
addr1q83gg78lmqqgpsx2kkhj66m0f9dh46ds7cqdmkez0wsuj20a29k65rj87k0t5c3lakxdwkam94phzrlhtngem53skjzqh26cc0,128,8068.754728,7637.544094,0.0,0.0,0.0,0.0,0.0,0.0,16.8,14.4,0.0,0.0,155,145,01e28478ffd80080c0cab5af2d6b6f495b7ae9b0f600dddb227ba1c929fd516daa0e47f59eba623fed8cd75bbb2d43710ff75cd19dd230b484,0.0,0.0,0.0,2.4,0.0,138,431.210634
addr1qykm5jvvghga3dr8axng5evxf0llm07ppr07246nx8v49eda47w4dh043tczswry64eq6fue0qz30lkmynl7laetlxxsx7jqks,452,38187.855124,33752.505818,5.882352,2.941176,0.0,0.0,25.962757,24.435536,3.8,1.4,0.0,0.0,668,436,012dba498c45d1d8b467e9a68a65864bfffdbfc108dfe5575331d952e5bdaf9d56ddf58af0283864d5720d2799780517fedb24ffeff72bf98d,2.941176,0.0,1.527221,2.4,0.0,611,4435.349306
addr1qxdxdyj63ltff5xju0rww9qj4ne25vujzrvqmwnuqpyjrempvnee5sj3nddrelj6n9unqnfuaslanhtv9wq0f82xayjsqm8jkm,3,25.286048,21.941294,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,11,0,019a66925a8fd694d0d2e3c6e71412acf2aa339210d80dba7c004921e76164f39a42519b5a3cfe5a9979304d3cec3fd9dd6c2b80f49d46e925,0.0,0.0,0.0,2.4,0.0,11,3.344754
addr1qy8smsd5nysynnsmlsaalkd8pdpu9cwj4dv45kny9dm88zeamxww465sj3aadhj5k409py34kn29jqxa7r2frdky3m7q8rjhjs,104,16509.721871,10226.338423,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,98,39,010f0dc1b4992049ce1bfc3bdfd9a70b43c2e1d2ab595a5a642b76738b3dd99ceaea90947bd6de54b55e509235b4d45900ddf0d491b6c48efc,0.0,0.0,0.0,2.4,0.0,90,6283.383448
addr1qygq747fglct6rkpqxvu2najh6j36etd7uzc9fpw2h6sxj9q603x98s2pfd7cmfjahp6fmnq3fevxjy5a66rxhvwel9s8tfl2d,10,801.858248,784.113258,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.8,103.385318,51.692659,40,40,01100f57c947f0bd0ec10199c54fb2bea51d656df70582a42e55f50348a0d3e2629e0a0a5bec6d32edc3a4ee608a72c34894eeb4335d8ecfcb,0.0,0.0,0.0,2.4,51.692659,37,17.74499
addr1qygaq09s8r56esqrspzerhrxzgrf22hqqjjqlndym9xqyg4r0jnrx79p9v9mejlyvmrlkft6cd0xzjl3l4vjpt5ypu8qhm6g6l,52,61625.781796,7272.29863,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.4,1576.623178,1576.312089,28,16,0111d03cb038e9acc003804591dc661206952ae004a40fcda4d94c0222a37ca63378a12b0bbccbe466c7fb257ac35e614bf1fd5920ae840f0e,0.0,0.0,0.0,2.4,0.311089,27,54353.483166
addr1q957uargaytrdsw38ev2k92wtlwxmavpqf0hja9xrs9pxma35fcg56a3v6yhd73prkhes9lrclasv7xegawlnsj05g7svsmat0,16,514.487616,507.453516,0.0,0.0,0.0,0.0,877.100141,877.100141,4.0,1.6,6.406074,6.406074,30,17,0169ee7468e91636c1d13e58ab154e5fdc6df581025f7974a61c0a136fb1a2708a6bb1668976fa211daf9817e3c7fb0678d9475df9c24fa23d,0.0,0.0,0.0,2.4,0.0,18,7.0341
addr1qx2w9gpl0n6hfnk3t84puldeqzc2hns2al46exhv3yplwm8ss6hch235630fe6lukd9ju8rz9ns6uzsgp0qt6nqewpvsaz5ncv,5,351.363308,332.279069,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,7,0,0194e2a03f7cf574ced159ea1e7db900b0abce0aefebac9aec8903f76cf086af8baa34d45e9cebfcb34b2e1c622ce1ae0a080bc0bd4c197059,0.0,0.0,0.0,2.4,0.0,7,19.084239
addr1q9w287j70kutzudgs0unhzr9v2yjuureaxkzugz4kcjw5ajrvlv473x6nnjz5lefaeyq7d0kzp3l4s5srfv6c0fxlvcqgfx2zn,111,1640.749284,1376.888059,0.0,0.0,0.0,0.0,564.963754,300.844873,9.58554,7.189155,238.133367,211.674104,47,45,015ca3fa5e7db8b171a883f93b886562892e7079e9ac2e2055b624ea764367d95f44da9ce42a7f29ee480f35f61063fac2901a59ac3d26fb30,0.0,0.0,264.118881,2.396385,26.459263,21,263.861225
addr1q8vs4ktfhz3wchhspya7cmqaujyqsajsdpzckyrfqussfgfrp4vwwk4lrquugznvluuyvu77lrn07unwvj6fa5dmg2vqv50a2n,3376,699341.583239,690190.593462,7.726795,7.726795,3359.0,3359.0,375795.153099,374557.467858,43321.731617,43319.342075,4602.366788,4602.366788,455,451,01d90ad969b8a2ec5ef0093bec6c1de48808765068458b1069072104a1230d58e75abf1839c40a6cff384673def8e6ff726e64b49ed1bb4298,0.0,0.0,1237.685241,2.389542,0.0,81,9150.989777
addr1qxhh2u76gk7gnrecp4sy5qw27r2sx0yqfd0uursukld597ehlejsj0zrh6t2nxfms43662xqrpv0yack2lw95vu8fdkqas3k76,79,7101.148458,7067.373399,0.0,0.0,0.0,0.0,17617.919345,17617.919345,38.010816,35.63514,0.0,0.0,39,39,01af7573da45bc898f380d604a01caf0d5033c804b5fce0e1cb7db42fb37fe65093c43be96a9993b8563ad28c01858f2771657dc5a33874b6c,0.0,0.0,0.0,2.375676,0.0,24,33.775059
addr1qx2upc3jt5tp4vjxreaep3m27mmzw0tjyrq7hkcf6ulem30wx25lsh7df6zd4cmt84jj6vutzss0r9993xs9fhdjtjqss4amvw,42,4944.42756,4920.779604,0.0,0.0,110.0,100.0,0.0,0.0,14.244726,11.870605,6856.06072,6322.636147,49,49,0195c0e2325d161ab2461e7b90c76af6f6273d7220c1ebdb09d73f9dc5ee32a9f85fcd4e84dae36b3d652d338b1420f194a589a054ddb25c81,0.0,10.0,0.0,2.374121,533.424573,47,23.647956
addr1q8f6kcz0nmy2w7zg8hxjajshyld7pkjwr0f9mxyjlcwf8csxs8qw8dmwcmcqjxemp35sgflduf54a7hwndqtnszu365s4p2xvu,102,12876.935344,12196.23937,0.0,0.0,0.0,0.0,51.515424,38.636568,4.738842,2.369421,8.0,4.0,449,419,01d3ab604f9ec8a778483dcd2eca1727dbe0da4e1bd25d9892fe1c93e20681c0e3b76ec6f0091b3b0c690427ede2695efaee9b40b9c05c8ea9,0.0,0.0,12.878856,2.369421,4.0,448,682.265974
addr1q9m5ncymkt9aeyzmztkmd299t6jtn438r379upyd74klf88qkyjj2kzy0xv5q8qkvc809sle5vwcjgh3544rvmjwnq4smfq56g,18,466.524211,427.668339,0.0,0.0,4.0,3.0,0.0,0.0,12.595412,10.228395,545.29264,400.712076,65,65,017749e09bb2cbdc905b12edb6a8a55ea4b9d6271c7c5e048df56df49ce0b1252558447999401c16660ef2c3f9a31d8922f1a56a366e4e982b,0.0,1.0,0.0,2.367017,144.580564,62,38.855872
addr1qyzfky59xpx8w9kjt5jcu7g2egk9yydepzd4xn238yg69j53lgv2su2lkwqts5pj9dh3yd2trxc3dv4wztdjydckapnsahaexd,1,1.941155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363171,0.0,0.00728,0.0,7,0,01049b1285304c7716d25d258e790aca2c5211b9089b534d513911a2ca91fa18a8715fb380b850322b6f12354b19b116b2ae12db223716e867,0.0,0.0,0.0,2.363171,0.00728,7,1.941155
addr1q8mzeep40cty5kwhg9349hac6tcupah885l8g9kvhnj38zxqvw4gnlp5k9elkjsdyypj8ycg0tftrnsshsv4a65nr67q0ynuw9,20,138.300267,129.81305,0.0,0.0,0.0,0.0,0.0,0.0,10.630297,8.269393,0.0,0.0,6,6,01f62ce4357e164a59d7416352dfb8d2f1c0f6e73d3e7416ccbce51388c063aa89fc34b173fb4a0d21032393087ad2b1ce10bc195eea931ebc,0.0,0.0,0.0,2.360904,0.0,6,8.487217
addr1q8s8d3uenttca5gyqsu5753xnnejx8yzgsuxvjxy3nfcfvyj56nhs4nxzmyezheay7n2uqsak2su0s9sx5pcsm7vtmjs52j2vn,1,11.246872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35259,0.0,0.0,0.0,1,0,01e076c7999ad78ed10404394f52269cf3231c8244386648c48cd384b092a6a778566616c9915f3d27a6ae021db2a1c7c0b03503886fcc5ee5,0.0,0.0,0.0,2.35259,0.0,1,11.246872
addr1qyxeatx7a3dfw6y7ggzml5uzectdkde6f42vysnugxp4r8pfhfxnzfv2p0762p46a4l426uxd90stw95m0tk4y8f48lsltlr5k,515,21750.499728,21745.174072,4930.683803,4930.683803,0.0,0.0,5678.088318,5671.963215,146.201201,143.86039,4527.811328,4488.093684,55,55,010d9eacdeec5a97689e4205bfd382ce16db373a4d54c2427c4183519c29ba4d31258a0bfda506baed7f556b86695f05b8b4dbd76a90e9a9ff,0.0,0.0,6.125103,2.340811,39.717644,23,5.325656
addr1qxxnp2pudgzwllxmmaz93wlfafqkvaaerq9r0jrpergqjazlqg53h8324gxqcux305rzjzyzsmrssswzelt008ekqv8s8mvxah,2586,218523.261042,218492.652966,0.0,0.0,0.0,0.0,8822.322075,8820.619461,2757.969215,2755.631849,256.319047,256.319047,712,712,018d30a83c6a04effcdbdf4458bbe9ea416677b9180a37c861c8d009745f02291b9e2aaa0c0c70d17d0629088286c70841c2cfd6f79f36030f,0.0,0.0,1.702614,2.337366,0.0,204,30.608076
addr1qycq5hpjev2drnas5sjuqlcgzygsyar3sug9neeu7yvzfxfedcfw6fh6d9yflm522zkr9khp0ct5mqaxfpugahdf8u4q059lg8,194,225685.274084,205685.13892,0.0,0.0,0.0,0.0,963.598409,963.598409,2.336295,0.0,2877.028589,2877.028589,55,53,01300a5c32cb14d1cfb0a425c07f081111027471871059e73cf1182499396e12ed26fa69489fee8a50ac32dae17e174d83a648788edda93f2a,0.0,0.0,0.0,2.336295,0.0,2,20000.135164
addr1q84rzsdfn8yyn43v4mekeuxz3pdyky3plvutzrfvs96t36v9p5gcpwwzxwp5xpmsqku6x8t6uk0qyqwtetrcuyh8wqgs0e3uuy,19,1813.45714,1652.355075,0.0,0.0,0.0,0.0,0.0,0.0,13.995528,11.66294,0.0,0.0,4,4,01ea3141a999c849d62caef36cf0c2885a4b1221fb38b10d2c8174b8e9850d1180b9c2338343077005b9a31d7ae59e0201cbcac78e12e77011,0.0,0.0,0.0,2.332588,0.0,4,161.102065
addr1q80xkpn5xh4rh6qr3ycu2gpt5ky0s34eatuu98fh9h4lqysqpu756gra7mk0ehtafldjka33jxtj5085j8uslqp0jqvq6sjpfl,132,13496.724611,13469.242143,255.0,204.0,372.0,372.0,0.0,0.0,335.272757,332.941014,0.0,0.0,37,35,01de6b067435ea3be8038931c5202ba588f846b9eaf9c29d372debf012000f3d4d207df6ecfcdd7d4fdb2b763191972a3cf491f90f802f9018,51.0,0.0,0.0,2.331743,0.0,28,27.482468
addr1q899f3ywz8k30pmv7ga270lhq886sqrfkprj55q500kstc7cc679gsj25wnclcxg2pm55srgdzkc6k33xuj94rrqe4tsjrgqgm,1005,322596.785217,322561.472928,0.0,0.0,0.0,0.0,4617.807898,4565.922416,111.852724,109.522118,0.0,0.0,444,443,01ca54c48e11ed17876cf23aaf3ff701cfa80069b0472a50147bed05e3d8c6bc54424aa3a78fe0c850774a406868ad8d5a3137245a8c60cd57,0.0,0.0,51.885482,2.330606,0.0,109,35.312289
addr1q85m0x3w5lm4n02z74rka5tj2yqgmqunf38rl82xhl704hl5fxpgucrtlvul30zhwmewepzmpk3gf8tt9gk8faaur2psjq3kr0,40,2684.718345,2364.133896,0.0,0.0,0.0,0.0,4740.528543,4740.528543,9.290492,6.967869,0.0,0.0,7,7,01e9b79a2ea7f759bd42f5476ed17251008d83934c4e3f9d46bffcfadff449828e606bfb39f8bc5776f2ec845b0da2849d6b2a2c74f7bc1a83,0.0,0.0,0.0,2.322623,0.0,2,320.584449
addr1qxfnfu2t09p5udethjql3khyvqltywl29pnxw3ezsvpplftunr9h2s2ucu79jytwrdkznvu0cpqyssx3gu2an8kpl2jscndfed,183,44051.989929,43984.091321,5.16902,4.86496,0.0,0.0,29852.174879,29852.174879,53.13,50.82,317.4,303.6,39,31,019334f14b79434e372bbc81f8dae4603eb23bea286667472283021fa57c98cb75415cc73c59116e1b6c29b38fc0404840d14715d99ec1faa5,0.30406,0.0,0.0,2.31,13.8,20,67.898608
addr1qxu4j0utec6yu6fa38x2dv9kamsqmhx2j9y765hll0ekck7cu8m3cu4u829tf73ftg4fcgeh5vnp8jg4e76v4dajtc8s43dpwq,165,1051313.102115,1050885.083241,3852.957844,3851.978922,0.0,0.0,0.0,0.0,7.7,5.4,0.0,0.0,59,38,01b9593f8bce344e693d89cca6b0b6eee00ddcca9149ed52fffbf36c5bd8e1f71c72bc3a8ab4fa295a2a9c2337a32613c915cfb4cab7b25e0f,0.978922,0.0,0.0,2.3,0.0,56,428.018874
addr1qy4nddt9qdg7aqwrp7teg35axr8u9gwn0qjs9ep8m0060k8d9j6ezhvyvqrc5guk9rjghdrytzgpjslx3cjh4nlzurzssmfaan,179,1489185.935292,1488699.22717,0.0,0.0,0.0,0.0,0.0,0.0,41.1,38.8,0.0,0.0,78,58,012b36b5650351ee81c30f9794469d30cfc2a1d3782502e427dbdfa7d8ed2cb5915d8460078a239628e48bb46458901943e68e257acfe2e0c5,0.0,0.0,0.0,2.3,0.0,76,486.708122
addr1qxnk7muguak5c225n7nn2m62kwd9pv0fp906h2q7wy9cuk7a800rq7pg6gmpd5pyhzve4mtf9x6hzmewqx4zg7lqq4kqmw0zp4,173,801349.263452,801086.256023,0.0,0.0,0.0,0.0,0.0,0.0,10.7,8.4,0.0,0.0,59,39,01a76f6f88e76d4c29549fa7356f4ab39a50b1e9095faba81e710b8e5bdd3bde307828d23616d024b8999aed6929b5716f2e01aa247be0056c,0.0,0.0,0.0,2.3,0.0,57,263.007429
addr1qx4qqak9366mu32u3z27hqujwygvq977h40wua3d3m87rdcaaxq7fjt5rw3spxdw5k5cjy50vgeyevnqu683k65yz58qlghdua,160,371448.322052,371273.910895,0.0,0.0,0.0,0.0,0.0,0.0,62.7,60.4,292.607053,292.607053,48,39,01aa0076c58eb5be455c8895eb83927110c017debd5eee762d8ecfe1b71de981e4c9741ba30099aea5a989128f62324cb260e68f1b6a84150e,0.0,0.0,0.0,2.3,0.0,45,174.411157
addr1q9n2sdjcr4ct4m49xz8y0pcwmkfv72th0g3hpcna3jmxr0zz4vdnwqpr25elmn3fkw2tju02nqx8mzhckszqg6nsmj4sjz6t6x,1,45.501091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.080011,0.0,43,0,0166a836581d70baeea5308e47870edd92cf29777a2370e27d8cb661bc42ab1b3700235533fdce29b394b971ea980c7d8af8b404046a70dcab,0.0,0.0,0.0,2.3,0.080011,43,45.501091
addr1q8r8m4mzyflc7mwz5lvjtmtwyes53x8p3w0xdwle0h48z2tw9rfm05hep6cwr82ad6gfrhy66s3hxmnrx69yjc36xwus8t8sae,577,254042.520154,251113.134797,527.544288,395.658216,760.0,740.0,121233.794394,119519.050983,840.645825,838.345825,318.954926,318.954926,360,338,01c67dd762227f8f6dc2a7d925ed6e26614898e18b9e66bbf97dea71296e28d3b7d2f90eb0e19d5d6e9091dc9ad423736e63368a49623a33b9,131.886072,20.0,1714.743411,2.3,0.0,270,2929.385357
addr1qycr87umc0uyud9gc0k9ruxhct6uqd4ymt8kwpv33hucc0cm688zukpy9d8ejjwxwjysrm5vf4fqvwppmyde3mwzgrhqpjy254,2,30.908567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,11,0,013033fb9bc3f84e34a8c3ec51f0d7c2f5c036a4dacf6705918df98c3f1bd1ce2e58242b4f9949c6748901ee8c4d52063821d91b98edc240ee,0.0,0.0,0.0,2.3,0.0,11,30.908567
addr1qydpcpxmmmz4k8ncjl9xl65tc8mx6w8z0ujhpdswyd62xgvlsklvgdm3s40p0870suhp4kn2uyf38hhlgeq8h9xaeg9qdfuqdx,127,20009.869543,19966.726421,0.0,0.0,580.0,580.0,0.0,0.0,2.293668,0.0,6239.87356,6000.4864,51,47,011a1c04dbdec55b1e7897ca6fea8bc1f66d38e27f2570b60e2374a3219f85bec43771855e179fcf872e1ada6ae11313deff46407b94ddca0a,0.0,0.0,0.0,2.293668,239.38716,46,43.143122
addr1q9ve8n5vg94ru8hykxqwjz03pd0tt2tmmqk6dfv22suj0vzl9h3t6v9f2z00pn4p04pfttka2u7s3vzthuyrp008uglqlhpguq,2197,133007.448266,132976.087405,0.0,0.0,0.0,0.0,286854.889408,286854.889408,532.604106,530.315606,11855.004973,11855.004973,388,388,015993ce8c416a3e1ee4b180e909f10b5eb5a97bd82da6a58a543927b05f2de2bd30a9509ef0cea17d4295aedd573d08b04bbf0830bde7e23e,0.0,0.0,0.0,2.2885,0.0,220,31.360861
addr1q8smu02vtrad440zjgadug9xeu25ucpus3d83lkkgaec994ypccryx5yedvglj88xmftqe0raw379excwk4hxp6tgsdqe70z66,1,1.734663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285536,0.0,0.0,0.0,3,0,01e1be3d4c58fadad5e2923ade20a6cf154e603c845a78fed647738296a40e30321a84cb588fc8e736d2b065e3eba3e2e4d875ab73074b441a,0.0,0.0,0.0,2.285536,0.0,3,1.734663
addr1qyau90sx7tcv8mgh5vq746gq9muulj7vg2undntv5hc7scwvs6xa7v38v6mx3jnmsa948aufl5pty77gyh726h89903q6peye5,841,17111.163558,17093.828738,0.0,0.0,0.0,0.0,60.01234,60.01234,27.264462,25.005936,0.0,0.0,440,440,013bc2be06f2f0c3ed17a301eae9002ef9cfcbcc42b936cd6ca5f1e861cc868ddf322766b668ca7b874b53f789fd02b27bc825fcad5ce52be2,0.0,0.0,0.0,2.258526,0.0,91,17.33482
addr1q87jt0a005cqjh4ddz58503alyc6gczlg9r3mk0ktedawnnnflqh6smmalcl03tl65dza0earagrty0mry5jxwutth8sw08fad,50,2702.241443,2662.445836,0.0,0.0,0.0,0.0,0.0,0.0,54.052865,51.794793,339.137729,290.689482,11,7,01fd25bfaf7d30095ead68a87a3e3df931a4605f41471dd9f65e5bd74e734fc17d437beff1f7c57fd51a2ebf3d1f503591fb1929233b8b5dcf,0.0,0.0,0.0,2.258072,48.448247,8,39.795607
addr1q89awseqr9gqxgffjefe2m5wek7y9pvw38u55z3zhkdex8n9jvsczurswc0z2jvr3d6yqjurlhcrlwrau0rerw23xvasxty609,436,29063.118543,29041.710372,2.507463,1.791045,340.0,340.0,1128.077637,1127.148588,121.053289,118.802351,4034.220795,4026.154485,157,157,01cbd7432019500321299653956e8ecdbc42858e89f94a0a22bd9b931e659321817070761e2549838b74404b83fdf03fb87de3c791b951333b,0.716418,0.0,0.929049,2.250938,8.06631,30,21.408171
addr1q8hxg8mspphezalqe5sz5553qeauhnu2wjtrtue88847x7qfe3p6maywzf5ce6tm0z2gcjrvjh0vctm4txea44w9u8nqt2uez4,61,1138.225183,970.531948,0.0,0.0,0.0,0.0,964.150372,964.150372,14.932096,12.690584,87.958154,79.16227,51,51,01ee641f70086f9177e0cd202a5291067bcbcf8a749635f32739ebe37809cc43adf48e12698ce97b78948c486c95decc2f7559b3dad5c5e1e6,0.0,0.0,0.0,2.241512,8.795884,40,167.693235
addr1q9s3qjzjkk6k252deqc8jsffkqnsccel95swurhdpg48t84mlasftc8k47858ls5w9uanw0h85ulzyjdpyt49700cw2qqppvkp,262,57036.873038,57033.224296,0.0,0.0,0.0,0.0,0.0,0.0,786.249136,784.010102,5623.819782,5623.819782,11,11,0161104852b5b565514dc830794129b0270c633f2d20ee0eed0a2a759ebbff6095e0f6af8f43fe147179d9b9f73d39f1124d091752f9efc394,0.0,0.0,0.0,2.239034,0.0,1,3.648742
addr1q8t907p460pulrq9v7hqf7p5x08nq4q708t02xrt4wej5kz95exq8hfzscf5xedzevkzky304appyc323kq53na24dfsp93prj,167,24065.038737,24052.735896,0.0,0.0,0.0,0.0,24437.373922,24437.373922,11.063465,8.850772,100.916488,97.948356,66,66,01d657f835d3c3cf8c0567ae04f83433cf30541e79d6f5186babb32a5845a64c03dd2286134365a2cb2c2b122faf4212622a8d8148cfaaab53,0.0,0.0,0.0,2.212693,2.968132,47,12.302841
addr1q983v69jussk3qss2mrf2upv9xu65sc20h3cgcf0vhep63f69vzjx35hw5ar7teu9v0pa0y4el2pnuxwhaa4x804kjjqpstq5j,14,348.117551,323.942601,0.0,0.0,0.0,0.0,0.0,0.0,2.21205,0.0,0.0,0.0,529,263,014f1668b2e42168821056c695702c29b9aa430a7de384612f65f21d453a2b05234697753a3f2f3c2b1e1ebc95cfd419f0cebf7b531df5b4a4,0.0,0.0,0.0,2.21205,0.0,266,24.17495
addr1q967mrqrncz5wwsfw27uqfmwwdd99z5la8nm82vfraufdjnuh2j4pjzwmr89m9g9eh8ljcejl0gxn808ck2pkpz9je9qf73d6z,66,6629.219718,6587.635203,0.0,0.0,0.0,0.0,3027.4307089999998,2706.308316,16.066768,13.863144,5201.64751,5201.64751,51,51,0175ed8c039e05473a0972bdc0276e735a528a9fe9e7b3a9891f7896ca7cbaa550c84ed8ce5d9505cdcff96332fbd0699de7c5941b0445964a,0.0,0.0,321.122393,2.203624,0.0,40,41.584515
addr1qy8m4j6n5endfa4vruv0t75dh5j7c6myf7fj44jla98ks3mt3xmwmklq8ptdvfh3z2r9qdq4y839l83tpkj0ft09ydxs0nq5ck,1,8.631843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.203089,0.0,86.497495,0.0,38,0,010fbacb53a666d4f6ac1f18f5fa8dbd25ec6b644f932ad65fe94f68476b89b6eddbe03856d626f1128650341521e25f9e2b0da4f4ade5234d,0.0,0.0,0.0,2.203089,86.497495,38,8.631843
addr1q9xgl4xxy0eyfmxzj65pqjx90np5tstv9y0asjx0pall2p7c8s5akmzzswmdnm4fc95q9qn55lkf0vxe2lcmxp9wxk2syym8za,290,6661.976796,6657.972806,0.0,0.0,0.0,0.0,6571.712056,6522.240265,21.182626,18.981877,136.543944,136.543944,39,39,014c8fd4c623f244ecc296a81048c57cc345c16c291fd848cf0f7ff507d83c29db6c4283b6d9eea9c168028274a7ec97b0d957f1b304ae3595,0.0,0.0,49.471791,2.200749,0.0,17,4.00399
addr1q8szklgj2qqr9me4e3c0d2ct5pl7erzylp6rt3rhtr62422u6mckg7jekt34qna9lp9j2h3a4thnfwvkheyhjz6a2t6qv4eg6x,214,289504.086306,289499.436653,0.0,0.0,0.0,0.0,0.0,0.0,6.6,4.4,195.668739,195.668739,38,38,01e02b7d12500032ef35cc70f6ab0ba07fec8c44f87435c47758f4aaa95cd6f1647a59b2e3504fa5f84b255e3daaef34b996be49790b5d52f4,0.0,0.0,0.0,2.2,0.0,16,4.649653
addr1qymxmzyskjxtm9r0nhgwwjymlcqre09adecwk48n7rqpvyc3808y0204utuz680rd90343s3fgdp5zc62psg7pna9hus7grmcz,114,388.409878,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.799106,0.0,104,1,01366d8890b48cbd946f9dd0e7489bfe003cbcbd6e70eb54f3f0c01613113bce47a9f5e2f82d1de3695f1ac6114a1a1a0b1a50608f067d2df9,0.0,0.0,0.0,2.2,4.799106,103,344.409878
addr1qxapqwzqwx90wx5lx27ajju22wavje5tpwskptjvu79epkqqhg0z43t3yt8gethfvhz8cznecg9zjarwgjrjtmacatsqsndkny,57,2082.049073,1827.606151,0.0,0.0,0.0,0.0,1903.210879,1903.210879,2.2,0.0,0.077264,0.077264,27,18,01ba103840718af71a9f32bdd94b8a53bac9668b0ba160ae4ce78b90d800ba1e2ac57122ce8caee965c47c0a79c20a29746e448725efb8eae0,0.0,0.0,0.0,2.2,0.0,16,254.442922
